id,name,website,email,tax_code,created_by,active_jobs,total_jobs,reason
88a9bcf9-9f6b-470e-b5bd-ceaad35d602b,Cyber Software Vietnam,https://www.cyber-software-vietnam.com,contact@cyber-software-vietnam.com,0659397615,CompanySeeder,0,0,synthetic_seed
2e2fe6ce-e8bf-4fa3-b410-7dc25a6cb32f,Cyber Works Global,https://www.cyber-works-global.com,contact@cyber-works-global.com,5973481241,CompanySeeder,0,0,synthetic_seed
24d4a73f-71fb-48e8-84c4-80d38561fcbc,Data Hub,https://www.data-hub.com,contact@data-hub.com,6863166539,CompanySeeder,0,0,synthetic_seed
7f2740f8-9dd7-42e6-a0c6-57f9d6bc1127,Data Tech,https://www.data-tech.com,contact@data-tech.com,2029944613,CompanySeeder,0,0,synthetic_seed
f840d3c4-773f-4226-9caa-e84b36091096,Delta Analytics,https://www.delta-analytics.com,contact@delta-analytics.com,2653845355,CompanySeeder,0,0,synthetic_seed
135eef81-4b26-4873-9c38-a59bba95dd5d,Delta Hub Vietnam,https://www.delta-hub-vietnam.com,contact@delta-hub-vietnam.com,0426371671,CompanySeeder,0,0,synthetic_seed
58453662-4a99-4fad-ae43-1b3a431a5133,Delta Intelligence Vietnam,https://www.delta-intelligence-vietnam.com,contact@delta-intelligence-vietnam.com,3869695343,CompanySeeder,0,0,synthetic_seed
17a2dea2-7a38-4957-87e9-5d72c6b18159,Delta Labs,https://www.delta-labs.com,contact@delta-labs.com,9273305703,CompanySeeder,0,0,synthetic_seed
396ec3d7-e229-40f7-ab71-d91772d3bb5d,Delta Media,https://www.delta-media.com,contact@delta-media.com,2039622098,CompanySeeder,0,0,synthetic_seed
70492f77-99c0-4ffb-b2d3-5a3061500f55,Delta Networks,https://www.delta-networks.com,contact@delta-networks.com,2185491452,CompanySeeder,0,0,synthetic_seed
a1a8f11e-3776-4309-9c19-7a61c4ef76ba,Delta Soft,https://www.delta-soft.com,contact@delta-soft.com,4541465908,CompanySeeder,0,0,synthetic_seed
734a967d-40b9-4517-9ff6-5e2ce189c6ce,Delta Solutions Vietnam,https://www.delta-solutions-vietnam.com,contact@delta-solutions-vietnam.com,2269780438,CompanySeeder,0,0,synthetic_seed
ec9cfdac-e10e-4eed-8bef-4067b4781658,Delta Space,https://www.delta-space.com,contact@delta-space.com,4177588814,CompanySeeder,0,0,synthetic_seed
c023d1e7-f954-48b4-8a9c-b9c2efc7da8c,Delta Systems,https://www.delta-systems.com,contact@delta-systems.com,9677204126,CompanySeeder,0,0,synthetic_seed
ac9bdd3d-a43b-4dcd-95af-2012ca693af4,Delta Works,https://www.delta-works.com,contact@delta-works.com,3595349404,CompanySeeder,0,0,synthetic_seed
110366aa-4d8e-4344-ab11-6bdbd3f30a15,Eco Labs,https://www.eco-labs.com,contact@eco-labs.com,5100637171,CompanySeeder,0,0,synthetic_seed
29438af3-b5ee-49ec-9390-ed1c98918b57,Eco Media,https://www.eco-media.com,contact@eco-media.com,4201461338,CompanySeeder,0,0,synthetic_seed
04e8cef4-5066-4a57-aac5-ca9767349f2e,Eco Solutions,https://www.eco-solutions.com,contact@eco-solutions.com,0520070091,CompanySeeder,0,0,synthetic_seed
7f1a60e9-9197-4e9c-9103-e78355a9d0f5,Forte Digital,https://www.forte-digital.com,contact@forte-digital.com,0812977057,CompanySeeder,0,0,synthetic_seed
c331951b-03cf-47ec-b359-499e9f2b7a11,Forte Labs Global,https://www.forte-labs-global.com,contact@forte-labs-global.com,8452059972,CompanySeeder,0,0,synthetic_seed
7f9b2ba9-9937-4796-9b70-34357b355430,Forte Media,https://www.forte-media.com,contact@forte-media.com,9585190431,CompanySeeder,0,0,synthetic_seed
43508366-11ce-4e04-9f8b-e838c3de846b,Forte Soft,https://www.forte-soft.com,contact@forte-soft.com,0161055008,CompanySeeder,0,0,synthetic_seed
67752a7c-38b5-4b0e-be52-6b395497ea53,Forte Solutions Global,https://www.forte-solutions-global.com,contact@forte-solutions-global.com,7516886561,CompanySeeder,0,0,synthetic_seed
87460d74-ee35-4e6a-bbc0-730c205c0e38,Forte Space,https://www.forte-space.com,contact@forte-space.com,8012537392,CompanySeeder,0,0,synthetic_seed
a9437caa-1ee4-406d-b4db-a52605fc01a6,Genesis Code,https://www.genesis-code.com,contact@genesis-code.com,9797802520,CompanySeeder,0,0,synthetic_seed
ce48fcf8-bae3-4dc9-b2e7-7b81f104d4b3,Genesis Hub,https://www.genesis-hub.com,contact@genesis-hub.com,0675548506,CompanySeeder,0,0,synthetic_seed
1e25cbb8-2fb2-46f6-804b-fd543fad4581,Genesis Innovation Vietnam,https://www.genesis-innovation-vietnam.com,contact@genesis-innovation-vietnam.com,1030225021,CompanySeeder,0,0,synthetic_seed
7cabc89c-8d14-468f-9e45-2b3182577262,Genesis Labs Vietnam,https://www.genesis-labs-vietnam.com,contact@genesis-labs-vietnam.com,6882834728,CompanySeeder,0,0,synthetic_seed
3bc430b9-2c02-4d2e-9486-21f3ef6e552d,Global Consulting,https://www.global-consulting.com,contact@global-consulting.com,5681518844,CompanySeeder,0,0,synthetic_seed
b25677b3-3864-4f94-a408-6ca19bf2de68,Global Hub,https://www.global-hub.com,contact@global-hub.com,8766344002,CompanySeeder,0,0,synthetic_seed
8734b68e-5af6-4bbc-869a-6afa3c87e058,Global Innovation,https://www.global-innovation.com,contact@global-innovation.com,0135100637,CompanySeeder,0,0,synthetic_seed
26df75f7-d20d-4578-ae0b-6736b87f5c75,Global Media,https://www.global-media.com,contact@global-media.com,2683508111,CompanySeeder,0,0,synthetic_seed
56128560-de71-4d97-a561-f31c34d1f90a,Global Soft,https://www.global-soft.com,contact@global-soft.com,9615679596,CompanySeeder,0,0,synthetic_seed
d39e321e-5f95-47bc-9220-0d6f1eaa84d5,Global Solutions,https://www.global-solutions.com,contact@global-solutions.com,5049657096,CompanySeeder,0,0,synthetic_seed
a3866b87-3fa4-4182-8cc7-f47f52fca3be,Global Solutions Global,https://www.global-solutions-global.com,contact@global-solutions-global.com,0807370283,CompanySeeder,0,0,synthetic_seed
c1061638-88b9-49b4-b593-cd16d6298576,Hanoi Hub Global,https://www.hanoi-hub-global.com,contact@hanoi-hub-global.com,6604713936,CompanySeeder,0,0,synthetic_seed
30dbb235-4832-46d9-a2d5-7aea7c3ba8ed,Hanoi Media,https://www.hanoi-media.com,contact@hanoi-media.com,0553848856,CompanySeeder,0,0,synthetic_seed
e1f6af1b-4891-463f-b173-426a049ddf54,Hanoi Networks,https://www.hanoi-networks.com,contact@hanoi-networks.com,4778768045,CompanySeeder,0,0,synthetic_seed
a866ee81-36b6-44b2-9493-149153d4078f,Hanoi Networks Global,https://www.hanoi-networks-global.com,contact@hanoi-networks-global.com,6270107981,CompanySeeder,0,0,synthetic_seed
8172edf6-2b9a-4f70-ba1e-65ad596b4e98,Hanoi Systems Vietnam,https://www.hanoi-systems-vietnam.com,contact@hanoi-systems-vietnam.com,9897600282,CompanySeeder,0,0,synthetic_seed
629b31ea-5457-4e3c-9497-6e09cc89a5a4,Helix Innovation,https://www.helix-innovation.com,contact@helix-innovation.com,9730911417,CompanySeeder,0,12,synthetic_seed
c86c6b5b-f216-4e2e-99cb-5439674662a5,Helix Innovation Global,https://www.helix-innovation-global.com,contact@helix-innovation-global.com,4284352814,CompanySeeder,0,0,synthetic_seed
5ccd9841-1182-4820-b10c-82d3e92a842f,Helix Intelligence,https://www.helix-intelligence.com,contact@helix-intelligence.com,2143049074,CompanySeeder,0,0,synthetic_seed
37cf54c0-0f56-46bf-b9ff-b220d3d739b0,Helix Media,https://www.helix-media.com,contact@helix-media.com,9922983695,CompanySeeder,0,0,synthetic_seed
298dd02e-001f-40dd-bfde-d171482a437b,Helix Solutions Vietnam,https://www.helix-solutions-vietnam.com,contact@helix-solutions-vietnam.com,6322808864,CompanySeeder,0,0,synthetic_seed
87c0a846-3af6-432d-b097-dbb3ecf34373,Helix Tech Global,https://www.helix-tech-global.com,contact@helix-tech-global.com,9406925666,CompanySeeder,0,0,synthetic_seed
9151a5e1-a316-4246-a49c-43ae42df2758,Helix Technologies,https://www.helix-technologies.com,contact@helix-technologies.com,4335165850,CompanySeeder,0,0,synthetic_seed
2ba57a6a-1c28-4c95-bb45-84bc40d86353,Helix Works,https://www.helix-works.com,contact@helix-works.com,4133017568,CompanySeeder,0,0,synthetic_seed
c2a31ef5-1b8e-4aad-b51e-4304887eeed8,Intellect Consulting,https://www.intellect-consulting.com,contact@intellect-consulting.com,8010005200,CompanySeeder,0,0,synthetic_seed
8c808c95-f273-439e-874a-6b69f863d230,Intellect Software,https://www.intellect-software.com,contact@intellect-software.com,8895755521,CompanySeeder,0,0,synthetic_seed
4fa6810c-a229-44cb-8f79-25f1f4947a97,Intellect Tech Global,https://www.intellect-tech-global.com,contact@intellect-tech-global.com,0288375555,CompanySeeder,0,0,synthetic_seed
5892aa50-6808-4210-8b5f-88f221cd1e88,Intellect Technologies Global,https://www.intellect-technologies-global.com,contact@intellect-technologies-global.com,1649753325,CompanySeeder,0,0,synthetic_seed
48d43440-39ab-4411-b04a-abcb82b8f9c3,Jet Consulting Vietnam,https://www.jet-consulting-vietnam.com,contact@jet-consulting-vietnam.com,0787457212,CompanySeeder,0,0,synthetic_seed
ff1964d7-0a28-493a-907c-00aa80ae0b4d,Jet Digital Global,https://www.jet-digital-global.com,contact@jet-digital-global.com,9004422485,CompanySeeder,0,0,synthetic_seed
c4c27eaf-69b2-4f78-a352-5410331a806f,Jet Innovation Global,https://www.jet-innovation-global.com,contact@jet-innovation-global.com,7001594502,CompanySeeder,0,0,synthetic_seed
9df9a20f-7c40-48b0-9021-631cd591d267,Jet Labs,https://www.jet-labs.com,contact@jet-labs.com,4013761561,CompanySeeder,0,0,synthetic_seed
58a918e9-5564-41e7-97fc-b56eb6b0877e,Jet Media,https://www.jet-media.com,contact@jet-media.com,7010875262,CompanySeeder,0,0,synthetic_seed
6684bc1a-7bbd-4526-adca-ef9ac8ef93d2,Jet Soft,https://www.jet-soft.com,contact@jet-soft.com,7804385817,CompanySeeder,0,0,synthetic_seed
3c86723e-a48a-4bb9-aa1a-ca51d1beef4a,Jet Software Global,https://www.jet-software-global.com,contact@jet-software-global.com,2634789235,CompanySeeder,0,0,synthetic_seed
aadcb7fb-9a8d-47b1-99bc-a263d88b2759,Jet Space,https://www.jet-space.com,contact@jet-space.com,5178836550,CompanySeeder,0,0,synthetic_seed
58a7acf0-0e40-4cda-b978-dfe275c054a6,Krypton Intelligence,https://www.krypton-intelligence.com,contact@krypton-intelligence.com,1166033042,CompanySeeder,0,0,synthetic_seed
e732fbec-455f-43f1-8bf0-2582eaef3e8b,Krypton Intelligence Vietnam,https://www.krypton-intelligence-vietnam.com,contact@krypton-intelligence-vietnam.com,1206176958,CompanySeeder,0,0,synthetic_seed
bd346ce0-88a3-4ede-b42c-6911dd5cf492,Krypton Labs,https://www.krypton-labs.com,contact@krypton-labs.com,8133702718,CompanySeeder,0,0,synthetic_seed
4b9d40dc-4da4-4dd9-a7f8-10835218ccdd,Krypton Tech,https://www.krypton-tech.com,contact@krypton-tech.com,5218549145,CompanySeeder,0,0,synthetic_seed
772cd4aa-5cfb-4473-bacd-03746a609eab,Krypton Works Vietnam,https://www.krypton-works-vietnam.com,contact@krypton-works-vietnam.com,6584409324,CompanySeeder,0,0,synthetic_seed
b7d9c3ca-a9f8-410a-9f8c-7f8a40eeba56,Lumina Code,https://www.lumina-code.com,contact@lumina-code.com,6378276082,CompanySeeder,0,0,synthetic_seed
7079a862-b83e-4d22-980b-b138850a0171,Lumina Hub,https://www.lumina-hub.com,contact@lumina-hub.com,9871120984,CompanySeeder,0,0,synthetic_seed
ec927e6c-fcc7-4ce4-998a-8287d9bd6af8,Lumina Labs,https://www.lumina-labs.com,contact@lumina-labs.com,3556963279,CompanySeeder,0,0,synthetic_seed
d86a73d8-ced9-4fde-8257-221d23b14ed7,Lumina Soft,https://www.lumina-soft.com,contact@lumina-soft.com,7147513627,CompanySeeder,0,0,synthetic_seed
b32bae72-853c-4e07-b352-64d05e5c76a5,Lumina Software,https://www.lumina-software.com,contact@lumina-software.com,2422042628,CompanySeeder,0,0,synthetic_seed
e1301564-3188-492d-844a-dcb55b0d1bf9,Lumina Tech Global,https://www.lumina-tech-global.com,contact@lumina-tech-global.com,6070022386,CompanySeeder,0,0,synthetic_seed
5e90efc9-6bff-4f22-9a59-99ff6875aebd,Lumina Technologies Global,https://www.lumina-technologies-global.com,contact@lumina-technologies-global.com,8564271051,CompanySeeder,0,0,synthetic_seed
994c0755-13fc-4536-bda5-17c78790f824,Matrix Analytics Vietnam,https://www.matrix-analytics-vietnam.com,contact@matrix-analytics-vietnam.com,3048877816,CompanySeeder,0,0,synthetic_seed
ad6935d5-7f37-4a9d-bb5c-3cf1dde7751c,Matrix Consulting,https://www.matrix-consulting.com,contact@matrix-consulting.com,7876804571,CompanySeeder,0,0,synthetic_seed
5fd11514-4b4a-4d70-bd31-b3f331ba9e55,Matrix Soft Global,https://www.matrix-soft-global.com,contact@matrix-soft-global.com,4456078745,CompanySeeder,0,0,synthetic_seed
62012b35-8452-4781-8c5a-70cbd0f3c785,Matrix Software,https://www.matrix-software.com,contact@matrix-software.com,7658280258,CompanySeeder,0,0,synthetic_seed
b4f85637-4075-4363-bc9a-7a9cef82c8b6,Matrix Software Vietnam,https://www.matrix-software-vietnam.com,contact@matrix-software-vietnam.com,2152051148,CompanySeeder,0,0,synthetic_seed
fa4f6c6c-307c-4e02-b95d-2f78586bba69,Matrix Space,https://www.matrix-space.com,contact@matrix-space.com,1253739241,CompanySeeder,0,0,synthetic_seed
f4c974de-04cd-4cb0-87ae-bb4be536e729,Matrix Technologies Global,https://www.matrix-technologies-global.com,contact@matrix-technologies-global.com,7352866753,CompanySeeder,0,0,synthetic_seed
d87244ea-1cc4-4500-8860-e4c1711ebca7,Mekong Hub Global,https://www.mekong-hub-global.com,contact@mekong-hub-global.com,2948662836,CompanySeeder,0,0,synthetic_seed
1d6c0a72-7912-48a6-8128-566dd999d3b1,Mekong Labs,https://www.mekong-labs.com,contact@mekong-labs.com,4728556898,CompanySeeder,0,0,synthetic_seed
ada7c34a-4269-452e-8ec6-d57912f26036,Mekong Software,https://www.mekong-software.com,contact@mekong-software.com,1543829932,CompanySeeder,0,0,synthetic_seed
7c489f62-207a-4fa0-82d8-67c242f5509d,Mekong Solutions,https://www.mekong-solutions.com,contact@mekong-solutions.com,0159450283,CompanySeeder,0,0,synthetic_seed
b64bea12-977d-4587-ba1c-ac8109e88615,Mekong Tech,https://www.mekong-tech.com,contact@mekong-tech.com,9986987973,CompanySeeder,0,0,synthetic_seed
46a44c24-adc9-42a7-a7d7-a886ebb28e1d,Mekong Works,https://www.mekong-works.com,contact@mekong-works.com,9320819672,CompanySeeder,0,0,synthetic_seed
3b45ec67-e873-444f-aed0-3bd5fff3194a,Nexus Software,https://www.nexus-software.com,contact@nexus-software.com,7536455681,CompanySeeder,0,0,synthetic_seed
9e1254ba-0420-4583-b524-aa5b34c127e3,Nexus Space,https://www.nexus-space.com,contact@nexus-space.com,4658730642,CompanySeeder,0,0,synthetic_seed
c69e2a9b-c18a-4973-af7c-5ccb1604ae86,Nexus Tech,https://www.nexus-tech.com,contact@nexus-tech.com,8413301756,CompanySeeder,0,0,synthetic_seed
d6d49693-e8ab-4553-a4c2-8d0ab2bed087,Nova Digital,https://www.nova-digital.com,contact@nova-digital.com,9264515474,CompanySeeder,0,0,synthetic_seed
4b1fc366-5785-4432-ac28-0c3d71b6ca9b,Nova Hub Vietnam,https://www.nova-hub-vietnam.com,contact@nova-hub-vietnam.com,8238613521,CompanySeeder,0,0,synthetic_seed
bc6cec7f-1898-4d7a-b604-b697b5930a2f,Nova Intelligence,https://www.nova-intelligence.com,contact@nova-intelligence.com,0108752623,CompanySeeder,0,0,synthetic_seed
96b1b90a-1148-4d88-acbd-77f53e390d59,Nova Space Vietnam,https://www.nova-space-vietnam.com,contact@nova-space-vietnam.com,0578037041,CompanySeeder,0,0,synthetic_seed
97fb50f1-eaaf-48fb-9bdb-ac7e10e49e72,Nova Works Global,https://www.nova-works-global.com,contact@nova-works-global.com,3370271861,CompanySeeder,0,0,synthetic_seed
95c58863-0fc5-444e-b99c-921cc8c5862e,Omni Digital,https://www.omni-digital.com,contact@omni-digital.com,8196727317,CompanySeeder,0,0,synthetic_seed
db25982e-48f9-4e86-9627-2669a3ce7b0c,Omni Labs,https://www.omni-labs.com,contact@omni-labs.com,1488181378,CompanySeeder,0,0,synthetic_seed
89d26de5-4b4f-4cdf-8d76-a6dcd495bf51,Omni Networks,https://www.omni-networks.com,contact@omni-networks.com,1222386378,CompanySeeder,0,0,synthetic_seed
6704782b-29c8-4f96-b312-1f60c6395eda,Omni Soft,https://www.omni-soft.com,contact@omni-soft.com,2829092082,CompanySeeder,0,0,synthetic_seed
a8c808d4-3683-45d6-817c-ebae9eb319cd,Omni Space,https://www.omni-space.com,contact@omni-space.com,8498556830,CompanySeeder,0,0,synthetic_seed
a69bc7cc-ab69-4283-b46c-da0232d42614,Prime Analytics,https://www.prime-analytics.com,contact@prime-analytics.com,4789713311,CompanySeeder,0,0,synthetic_seed
1f351957-7af1-4307-a50c-495c65bc20eb,Prime Innovation,https://www.prime-innovation.com,contact@prime-innovation.com,3421723349,CompanySeeder,0,0,synthetic_seed
ea78c769-ae2b-43b2-8bb7-5ec679c7435a,Prime Media,https://www.prime-media.com,contact@prime-media.com,2987112098,CompanySeeder,0,0,synthetic_seed
7db127a6-a51f-45b2-a578-b1fb403d5af5,Prime Networks Vietnam,https://www.prime-networks-vietnam.com,contact@prime-networks-vietnam.com,0383004030,CompanySeeder,0,0,synthetic_seed
dff53ec9-8192-44b5-96a7-7032f4bd3bac,Prime Space,https://www.prime-space.com,contact@prime-space.com,5013327967,CompanySeeder,0,0,synthetic_seed
e2b06ae1-f291-4d10-85a1-7893a67398cf,Quantum Analytics Global,https://www.quantum-analytics-global.com,contact@quantum-analytics-global.com,4999248005,CompanySeeder,0,0,synthetic_seed
7b8ef939-6fc6-4677-a5e1-280d35265daf,Quantum Analytics Vietnam,https://www.quantum-analytics-vietnam.com,contact@quantum-analytics-vietnam.com,8557652373,CompanySeeder,0,0,synthetic_seed
b0989254-2c17-4b7a-a721-f4866058db5f,Quantum Code,https://www.quantum-code.com,contact@quantum-code.com,4033013205,CompanySeeder,0,0,synthetic_seed
0fc6e447-1cb9-401e-9a4d-6ee1975f61b1,Quantum Digital,https://www.quantum-digital.com,contact@quantum-digital.com,9677500314,CompanySeeder,0,0,synthetic_seed
48af6c39-e412-4909-92ec-f125204030e9,Quantum Hub,https://www.quantum-hub.com,contact@quantum-hub.com,5771883579,CompanySeeder,0,0,synthetic_seed
54940e33-31e2-439a-8618-4f6c296ee237,Quantum Innovation,https://www.quantum-innovation.com,contact@quantum-innovation.com,9943982864,CompanySeeder,0,0,synthetic_seed
f1df67f1-6781-432d-9463-70a8aaf23838,Quantum Labs,https://www.quantum-labs.com,contact@quantum-labs.com,9725844419,CompanySeeder,0,0,synthetic_seed
05c21b1d-57b3-48fa-b7dc-0f46fced9035,Quantum Soft,https://www.quantum-soft.com,contact@quantum-soft.com,0130411895,CompanySeeder,0,0,synthetic_seed
e5ac584c-2d8f-414b-8df9-ac9df6f3d7c0,Quantum Tech,https://www.quantum-tech.com,contact@quantum-tech.com,9753325719,CompanySeeder,0,0,synthetic_seed
37365cd1-5a98-42df-b500-11c07064d9c3,Rift Soft,https://www.rift-soft.com,contact@rift-soft.com,1642524776,CompanySeeder,0,0,synthetic_seed
e7d19bfa-635e-4855-b123-7f5791418a8d,Rift Space,https://www.rift-space.com,contact@rift-space.com,9418341908,CompanySeeder,0,0,synthetic_seed
91ab8e8c-f82b-42c6-a92d-3acb830c847f,Rift Systems,https://www.rift-systems.com,contact@rift-systems.com,2974476604,CompanySeeder,0,0,synthetic_seed
f407c759-3136-4816-a1c5-f0222412dd90,Saigon Analytics,https://www.saigon-analytics.com,contact@saigon-analytics.com,7363856073,CompanySeeder,0,0,synthetic_seed
77376d51-e7d3-4251-803a-9fbd30a6f47d,Saigon Code,https://www.saigon-code.com,contact@saigon-code.com,0736087243,CompanySeeder,0,0,synthetic_seed
bba12177-cbfb-41dc-80d8-4dd81aab20fe,Saigon Networks,https://www.saigon-networks.com,contact@saigon-networks.com,0626148836,CompanySeeder,0,0,synthetic_seed
395a4f8f-4b0a-40cc-88a1-1200410bd45a,Saigon Soft Vietnam,https://www.saigon-soft-vietnam.com,contact@saigon-soft-vietnam.com,9128084585,CompanySeeder,0,0,synthetic_seed
71bf8f93-c9ea-42db-9c32-915ef57cac37,Saigon Software,https://www.saigon-software.com,contact@saigon-software.com,6464403301,CompanySeeder,0,0,synthetic_seed
ee7e742a-2b05-4c9e-8b59-44c11ad9e376,Saigon Space Vietnam,https://www.saigon-space-vietnam.com,contact@saigon-space-vietnam.com,4887663440,CompanySeeder,0,0,synthetic_seed
f4b3d225-8bcd-4b9a-b921-635cd5ca8b40,Saigon Systems,https://www.saigon-systems.com,contact@saigon-systems.com,3311592123,CompanySeeder,0,0,synthetic_seed
f5a8b2e6-8702-45fb-8940-365186ecdb06,Saigon Works,https://www.saigon-works.com,contact@saigon-works.com,2760821961,CompanySeeder,0,0,synthetic_seed
15ba7786-266b-4648-a674-b5a11a52a085,Sigma Analytics,https://www.sigma-analytics.com,contact@sigma-analytics.com,5469059828,CompanySeeder,0,0,synthetic_seed
4c84cdfe-391f-4f96-b8ff-8864b0c91c41,Sigma Code,https://www.sigma-code.com,contact@sigma-code.com,7096056433,CompanySeeder,0,0,synthetic_seed
a0473818-ee7e-4407-a00e-6d931280ed43,Sigma Digital,https://www.sigma-digital.com,contact@sigma-digital.com,0791135716,CompanySeeder,0,0,synthetic_seed
978b96c9-2b8a-4bb2-92d0-af161cccd317,Sigma Innovation,https://www.sigma-innovation.com,contact@sigma-innovation.com,1980334635,CompanySeeder,0,0,synthetic_seed
b06331f8-fc24-4bf7-91f8-8e6d69f7c5e8,Sigma Intelligence Global,https://www.sigma-intelligence-global.com,contact@sigma-intelligence-global.com,8716897684,CompanySeeder,0,0,synthetic_seed
ed6d7bdc-7586-41ea-a779-6523a7d63ebe,Sigma Networks Vietnam,https://www.sigma-networks-vietnam.com,contact@sigma-networks-vietnam.com,0976582802,CompanySeeder,0,0,synthetic_seed
adb7121f-c68e-4384-9038-ed2350528704,Sigma Soft,https://www.sigma-soft.com,contact@sigma-soft.com,8631665398,CompanySeeder,0,0,synthetic_seed
3ec6a098-dbe9-4c1b-a434-9f983a3c9933,Sigma Solutions,https://www.sigma-solutions.com,contact@sigma-solutions.com,4182889837,CompanySeeder,0,0,synthetic_seed
e4016901-4598-4c87-9550-7fe104e04b18,Sigma Space Global,https://www.sigma-space-global.com,contact@sigma-space-global.com,3470424761,CompanySeeder,0,0,synthetic_seed
b1085cfc-43a6-4007-9b94-7d40e49b9190,Sigma Systems,https://www.sigma-systems.com,contact@sigma-systems.com,4751688656,CompanySeeder,0,0,synthetic_seed
df364378-e199-4de3-b3ce-1ad6c2626dc1,Smart Digital,https://www.smart-digital.com,contact@smart-digital.com,8639848864,CompanySeeder,0,0,synthetic_seed
b425e35c-52bd-4e53-bbb2-292559e08ec7,Smart Labs,https://www.smart-labs.com,contact@smart-labs.com,8776040542,CompanySeeder,0,0,synthetic_seed
e1bf32eb-bcc8-4f64-8ab8-fa6421b1728c,Smart Space,https://www.smart-space.com,contact@smart-space.com,7109964446,CompanySeeder,0,0,synthetic_seed
f3da459d-a467-4d3a-8c3a-116941183754,SongHong Digital Vietnam,https://www.songhong-digital-vietnam.com,contact@songhong-digital-vietnam.com,9534940429,CompanySeeder,0,0,synthetic_seed
f59f3b11-f83b-468e-87db-bfb0aed7bcd5,SongHong Intelligence,https://www.songhong-intelligence.com,contact@songhong-intelligence.com,0161284001,CompanySeeder,0,0,synthetic_seed
7c8fb250-982a-459c-80cb-70ba531936f3,SongHong Space Global,https://www.songhong-space-global.com,contact@songhong-space-global.com,8538671300,CompanySeeder,0,0,synthetic_seed
61caceaf-9488-4c83-8431-339c2bbf6ad5,SongHong Systems,https://www.songhong-systems.com,contact@songhong-systems.com,2446026195,CompanySeeder,0,0,synthetic_seed
c21d2060-0b42-495f-b6ad-bb4f30fc74d8,SongHong Tech,https://www.songhong-tech.com,contact@songhong-tech.com,6114635110,CompanySeeder,0,0,synthetic_seed
e81cc0c5-58d7-4898-83b3-b584937264f5,SongHong Technologies,https://www.songhong-technologies.com,contact@songhong-technologies.com,3972584441,CompanySeeder,0,0,synthetic_seed
15dae5c6-7ac7-4031-9c7b-d162ddcea9c1,Titan Consulting,https://www.titan-consulting.com,contact@titan-consulting.com,6135161994,CompanySeeder,0,0,synthetic_seed
